precio,area_m2,habitaciones,baños,estrato,barrio,antiguead,administracion,parqueadero,codigo,equipado,sauna,jacuzzi,calefaccion,porteria,vista_panoramica,vista_exterior,picina,terraza,balcon,area_terraza_balcon_m2,localidad
930000000,150.0,3,3,6,SANTA PAULA USAQUEN,Entre 10 y 20 años,945000.0,3,2671-M3788616,0,0,0,1,0,0,0,0,0,1,,USAQUEN
1106000000,158.36,3,2,6,USAQUEN,Entre 10 y 20 años,580300.0,2,847-M4088164,0,0,0,1,0,0,0,0,0,1,,USAQUEN
570000000,114.0,3,3,5,LA CALLEJA USAQUEN,Más de 20 años,590000.0,2,2529-M3892974,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
1100000000,210.0,4,5,6,SANTA BARBARA CENTRAL USAQUEN,Más de 20 años,1455000.0,3,2529-M3789085,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
810000000,138.0,3,3,6,SANTA BIBIANA USAQUEN,Más de 20 años,765000.0,2,13294-M3479448,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
1200000000,150.0,3,4,6,SAN PATRICIO USAQUEN,Entre 10 y 20 años,750000.0,2,12500-M3742620,0,0,0,1,0,0,1,0,0,0,0.0,USAQUEN
948000000,122.0,3,3,4,CEDRITOS,Entre 0 y 5 años,300000.0,2,2751-M3728118,0,0,0,0,0,0,1,0,1,0,1.0,USAQUEN
1450000000,185.0,3,4,6,BOSQUE MEDINA USAQUEN,Entre 10 y 20 años,951000.0,3,2671-M3563914,0,0,0,0,0,0,1,0,0,1,,USAQUEN
720000000,111.0,2,3,5,SANTA BARBARA OCCIDENTAL USAQUEN,Más de 20 años,855000.0,2,11013-M3894760,0,0,0,1,0,0,0,0,1,0,1.0,USAQUEN
600000000,104.0,3,2,4,CEDRITOS,Entre 10 y 20 años,410000.0,2,12364-M4179046,0,0,0,0,0,0,1,0,0,1,,USAQUEN
1400000000,158.0,3,4,6,LA CAROLINA USAQUEN,Entre 0 y 5 años,1135000.0,2,897-M4179020,0,0,0,0,0,0,0,0,0,1,,USAQUEN
1620000000,242.0,4,5,6,LA CAROLINA USAQUEN,Más de 20 años,1100000.0,4,464-2354,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
1400000000,158.0,3,4,6,LA CAROLINA USAQUEN,Entre 0 y 5 años,1135000.0,2,897-M4179016,0,0,0,0,0,0,0,0,0,1,,USAQUEN
1065000000,229.0,3,3,6,SAN PATRICIO USAQUEN,Más de 20 años,1450000.0,4,5175-M3837667,0,0,0,0,0,0,0,0,0,1,,USAQUEN
980000000,140.0,3,4,6,SAN PATRICIO USAQUEN,Entre 10 y 20 años,829000.0,2,5175-M3707087,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
1300000000,185.0,1,1,6,MOLINOS NORTE,Más de 20 años,1260000.0,2,5175-M4147971,0,0,0,0,0,0,1,0,0,1,,CHAPINERO
410500000,79.0,2,2,4,BARRANCAS USAQUEN,Entre 0 y 5 años,337000.0,1,495-M3640019,0,0,0,0,0,0,0,0,0,1,,USAQUEN
760000000,152.0,4,3,4,CEDRITOS,Entre 10 y 20 años,601000.0,2,546-M3810481,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
1870000000,250.0,4,5,6,USAQUEN,Entre 5 y 10 años,1550000.0,3,2123-M3929691,0,0,0,1,1,1,0,0,0,1,,USAQUEN
760000000,100.0,3,3,6,SANTA BARBARA CENTRAL USAQUEN,Entre 10 y 20 años,815000.0,2,258-M3349342,0,1,0,0,0,0,0,0,0,0,0.0,USAQUEN
450000000,80.2,2,2,6,BELLA SUIZA USAQUEN,Más de 20 años,617000.0,1,897-M4118370,0,0,0,1,0,0,0,0,0,1,,USAQUEN
960000000,167.0,3,3,6,BOSQUE DE PINOS USAQUEN,Más de 20 años,830000.0,1,73-M3756095,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
1550000000,257.0,3,5,6,USAQUEN,Más de 20 años,1050000.0,2,2266-M3483362,0,0,1,0,1,1,0,0,1,0,,USAQUEN
1250000000,217.0,4,4,6,SANTA BARBARA ALTA USAQUEN,Más de 20 años,980000.0,3,2671-M4055150,0,1,0,0,0,0,0,0,0,0,0.0,USAQUEN
510000000,107.0,3,2,4,CEDRITOS,Más de 20 años,542000.0,2,175-M4119860,0,0,0,0,0,0,1,0,1,0,1.0,USAQUEN
371000000,53.0,2,2,4,CEDRITOS,Entre 10 y 20 años,223900.0,1,512-M3971617,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
1350000000,250.0,3,3,6,BOSQUE DE PINOS USAQUEN,Más de 20 años,550000.0,2,5175-M3990115,0,0,0,0,0,0,1,0,1,0,1.0,USAQUEN
1250000000,173.0,2,3,6,LA CAROLINA USAQUEN,Más de 20 años,,2,5175-M4154982,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
450000000,68.0,2,2,5,BARRANCAS USAQUEN,Entre 0 y 5 años,411000.0,1,73-M3711403,0,0,0,0,0,0,1,0,0,1,,USAQUEN
500000000,110.0,2,4,6,MOLINOS NORTE,Más de 20 años,435000.0,2,2529-15796,0,0,0,0,0,0,1,0,0,1,,CHAPINERO
460000000,90.0,2,2,4,CEDRO GOLF USAQUEN,Más de 20 años,130000.0,1,2361-M3894744,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
590000000,128.0,3,3,4,EL CONTADOR USAQUEN,Más de 20 años,621000.0,1,73-M3423893,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
316000000,73.0,3,2,3,SAN CRISTOBAL NORTE USAQUEN,Entre 5 y 10 años,272000.0,1,12500-M3883371,0,0,0,1,0,0,0,0,0,0,0.0,CHAPINERO
895000000,142.0,3,3,6,SAN PATRICIO USAQUEN,Más de 20 años,985000.0,3,11013-M3924917,0,0,0,1,0,0,0,0,0,1,,USAQUEN
430000000,63.0,1,2,5,EL CONTADOR USAQUEN,Entre 5 y 10 años,400000.0,2,11013-M4179916,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
620000000,136.0,2,2,5,SANTA BARBARA OCCIDENTAL USAQUEN,Más de 20 años,680000.0,2,72-M3391672,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
3600000000,341.0,4,4,6,SANTA BARBARA ALTA USAQUEN,Más de 20 años,2400000.0,3,2671-M3606953,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
660000000,89.7,3,2,5,SANTA BARBARA OCCIDENTAL USAQUEN,Entre 5 y 10 años,612000.0,2,410-M3398008,0,0,0,0,0,0,1,0,0,1,,USAQUEN
1350000000,205.0,3,5,6,SANTA PAULA USAQUEN,Entre 10 y 20 años,1650000.0,3,464-M3512773,0,0,0,0,0,0,1,0,1,0,1.0,USAQUEN
1070000000,194.95,4,4,5,LA CALLEJA USAQUEN,Más de 20 años,856000.0,4,2671-10628,0,0,0,0,0,0,0,0,0,1,,USAQUEN
1175000000,214.0,3,4,6,SANTA BARBARA CENTRAL USAQUEN,Más de 20 años,,3,5175-2873,0,1,0,0,0,0,1,0,1,0,1.0,USAQUEN
790000000,114.0,3,3,4,LISBOA USAQUEN,Entre 0 y 5 años,660000.0,2,5175-4025,0,0,0,0,0,0,1,0,0,1,,USAQUEN
503000000,108.0,3,3,4,CEDRITOS,Entre 10 y 20 años,457000.0,1,495-M3639271,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
1750000000,256.0,3,4,6,ACACIAS USAQUEN,Más de 20 años,1100000.0,3,771-9601,0,0,0,0,0,1,0,0,1,0,1.0,USAQUEN
1200000000,229.0,3,4,6,SANTA BARBARA OCCIDENTAL USAQUEN,Más de 20 años,1440000.0,4,11013-M3389747,0,0,0,0,0,0,0,0,0,1,,USAQUEN
700000000,100.0,2,2,6,LA CAROLINA USAQUEN,Más de 20 años,520000.0,1,258-1174,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
1350000000,219.0,3,4,6,SANTA PAULA USAQUEN,Entre 0 y 5 años,1300000.0,2,175-M3985265,0,0,0,0,0,0,1,0,0,1,,USAQUEN
540000000,125.0,3,2,5,SANTA BARBARA USAQUEN,Más de 20 años,518000.0,1,4278-M3866240,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
650000000,114.0,3,3,6,SANTA BARBARA USAQUEN,Más de 20 años,575000.0,2,2529-M3936109,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
2400000000,301.0,4,4,6,SANTA ANA ORIENTAL USAQUEN,Más de 20 años,1995000.0,3,73-M3216759,0,0,0,1,0,0,0,0,1,0,,USAQUEN
460000000,84.0,4,3,4,CEDRITOS,Más de 20 años,480000.0,1,920-M4134211,0,0,0,1,0,0,0,0,0,1,,USAQUEN
1390000000,153.0,3,5,5,LA CALLEJA USAQUEN,Entre 0 y 5 años,494000.0,2,464-1974,0,0,0,0,0,0,1,0,0,1,,USAQUEN
1260000000,198.0,3,4,6,SANTA PAULA USAQUEN,Entre 10 y 20 años,1155000.0,2,2671-M3366072,0,0,0,1,0,0,0,0,0,1,,USAQUEN
410000000,90.0,3,2,4,CEDRITOS,Más de 20 años,370000.0,1,953-M4095028,0,0,0,0,1,0,0,0,0,0,0.0,USAQUEN
620000000,83.0,2,2,6,LA CALLEJA USAQUEN,Entre 0 y 5 años,650000.0,1,5175-M4103901,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
630000000,100.0,3,2,5,BELLA SUIZA USAQUEN,Entre 10 y 20 años,500000.0,2,5175-M3821454,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
1100000000,185.7,3,4,6,USAQUEN,Más de 20 años,,2,3220-M3652824,0,0,0,1,1,1,0,0,1,1,,USAQUEN
1250000000,215.0,3,4,6,SANTA BARBARA USAQUEN,Más de 20 años,1300000.0,2,4877-M4179429,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
1050000000,140.0,3,3,6,LA CALLEJA USAQUEN,Entre 5 y 10 años,950000.0,2,73-M3755022,0,0,0,0,0,0,0,0,0,1,,USAQUEN
3400000000,393.0,4,4,6,MONTEARROYO USAQUEN,Más de 20 años,2930430.0,4,5175-M3291521,1,1,0,0,0,0,0,0,1,0,1.0,USAQUEN
450000000,82.3,3,2,5,USAQUEN,Entre 5 y 10 años,256000.0,1,11967-M4109365,0,0,0,0,0,1,0,1,0,1,,USAQUEN
530000000,110.0,3,2,6,SANTA BARBARA USAQUEN,Más de 20 años,900000.0,2,4278-3471,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
195000000,56.22,3,2,2,SAN CRISTOBAL NORTE USAQUEN,Más de 20 años,140800.0,0,2398-M3524326,0,0,0,0,0,0,1,0,0,1,,CHAPINERO
380000000,82.0,3,2,4,CEDRITOS,Más de 20 años,668000.0,2,12500-M3861255,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
720000000,112.0,3,3,5,SANTA BARBARA CENTRAL USAQUEN,Entre 10 y 20 años,980000.0,2,771-M4179201,0,0,0,1,0,0,0,0,0,1,,USAQUEN
4000000000,324.0,3,5,6,SANTA BARBARA ALTA USAQUEN,Entre 5 y 10 años,2400840.0,3,17-1227,0,0,0,0,0,0,0,1,0,0,0.0,USAQUEN
375000000,77.0,2,2,4,BELLA SUIZA USAQUEN,Más de 20 años,,1,495-M4170596,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
895000000,193.55,5,3,6,SANTA BARBARA USAQUEN,Más de 20 años,,2,2361-M3574495,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
261500000,66.0,3,3,3,SAN ANTONIO NORTE USAQUEN,Entre 10 y 20 años,247300.0,1,12500-M3801571,0,0,0,1,0,0,0,0,0,0,0.0,CHAPINERO
433000000,97.0,2,3,4,CEDRITOS,Más de 20 años,586000.0,1,12500-M4006258,0,0,0,1,0,0,1,0,0,0,0.0,USAQUEN
1350000000,230.0,3,4,6,LA CAROLINA USAQUEN,Más de 20 años,985000.0,3,2671-M3225316,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
1620000000,300.0,3,5,6,LA CAROLINA USAQUEN,Más de 20 años,1135000.0,4,2671-M3370523,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
366000000,72.46,3,2,4,CEDRITOS,Entre 10 y 20 años,230000.0,1,703-M3902975,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
830000000,172.57,3,5,6,MOLINOS NORTE,Más de 20 años,700000.0,2,4-M3324402,0,0,0,0,0,0,1,0,0,1,,CHAPINERO
520000000,100.0,2,3,6,SANTA BARBARA USAQUEN,Más de 20 años,670000.0,1,13955-M4095900,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
597000000,90.0,2,3,6,SAN PATRICIO USAQUEN,Entre 10 y 20 años,745400.0,2,2671-11308,0,0,0,1,0,0,1,0,0,1,,USAQUEN
550000000,109.0,3,2,4,LOS CEDROS USAQUEN,Entre 10 y 20 años,811900.0,2,12500-M3931228,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
600000000,138.0,4,3,4,CEDRITOS,Más de 20 años,650000.0,3,495-M4032857,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
620000000,101.0,3,3,4,CEDRITOS,Entre 0 y 5 años,330000.0,2,2123-2485893,0,1,0,1,1,0,0,0,0,1,,USAQUEN
680000000,130.0,3,3,5,BELLA SUIZA USAQUEN,Más de 20 años,904000.0,2,12500-M3839575,0,0,0,1,0,0,0,0,1,0,1.0,USAQUEN
660000000,89.7,3,2,5,SANTA BARBARA OCCIDENTAL USAQUEN,Entre 5 y 10 años,612000.0,2,410-M3363866,0,0,0,0,0,0,1,0,0,1,,USAQUEN
930000000,145.0,3,4,5,BELLA SUIZA USAQUEN,Entre 5 y 10 años,700000.0,2,464-M3242325,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
1450000000,226.0,3,4,6,SANTA PAULA USAQUEN,Entre 10 y 20 años,1300000.0,4,2671-M3330348,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
1850000000,249.0,4,4,6,BOSQUE MEDINA USAQUEN,Más de 20 años,1600000.0,3,2671-M3739306,0,0,0,0,0,0,0,0,0,1,,USAQUEN
450000000,96.0,3,3,5,EL CONTADOR USAQUEN,Más de 20 años,633200.0,1,12500-M4002362,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
490000000,85.0,3,4,4,CEDRITOS,Entre 0 y 5 años,426000.0,1,4796-M4055608,0,0,0,1,0,0,1,0,0,1,,USAQUEN
280000000,61.0,2,1,4,CEDRITOS,Más de 20 años,100000.0,1,5175-4134,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
1950000000,286.0,4,5,6,BOSQUE MEDINA USAQUEN,Entre 10 y 20 años,1100000.0,3,2671-M3330218,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
820000000,163.0,4,3,4,CEDRITOS,Más de 20 años,495000.0,2,2671-10914,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
800000000,134.55,3,3,4,CEDRITOS,Entre 5 y 10 años,480350.0,2,464-2301,0,0,0,0,0,0,1,0,0,1,,USAQUEN
1550000000,270.0,3,4,6,SANTA BARBARA OCCIDENTAL USAQUEN,Más de 20 años,1200000.0,4,11013-M3640630,0,0,0,0,0,0,1,0,0,1,,USAQUEN
3200000000,471.0,4,5,6,SANTA BIBIANA USAQUEN,Entre 10 y 20 años,2200000.0,4,2671-M3333340,0,0,0,0,0,0,1,0,0,1,,USAQUEN
970000000,140.0,2,3,5,RECODO DEL COUNTRY USAQUEN,Más de 20 años,560000.0,2,2671-M3383515,0,0,0,0,0,0,1,0,0,1,,CHAPINERO
3100000000,330.0,4,5,6,USAQUEN,Entre 10 y 20 años,,3,2412-2591673,0,0,0,0,1,1,0,1,0,1,,USAQUEN
920000000,150.0,3,3,6,LA CAROLINA USAQUEN,Más de 20 años,706000.0,2,5175-M3971995,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
1950000000,265.0,3,4,6,BOSQUE MEDINA USAQUEN,Más de 20 años,1610000.0,4,2671-M3389501,0,0,0,0,0,0,1,0,0,1,,USAQUEN
2380000000,234.25,4,4,6,BOSQUE DE PINOS USAQUEN,Entre 10 y 20 años,1156000.0,4,2671-11435,0,0,1,0,0,0,1,0,1,0,1.0,USAQUEN
830000000,106.0,3,3,6,SANTA BIBIANA USAQUEN,Entre 0 y 5 años,810000.0,2,72-M3528654,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
395000000,66.0,2,2,4,CEDRITOS,Entre 10 y 20 años,413000.0,2,10926-M3551650,0,0,0,1,1,0,0,0,0,0,0.0,USAQUEN
380000000,59.0,1,1,5,SANTA BARBARA CENTRAL USAQUEN,Entre 10 y 20 años,,1,2361-M3672034,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
200000000,60.0,2,2,3,BARRANCAS USAQUEN,Más de 20 años,,1,432-M3822554,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
900000000,122.0,3,4,6,SANTA BARBARA ORIENTAL USAQUEN,Entre 5 y 10 años,790000.0,2,2671-M3589302,0,0,0,1,0,0,1,0,0,1,,USAQUEN
450000000,84.75,3,3,6,SANTA BARBARA USAQUEN,Más de 20 años,,1,504-M3811341,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
367000000,70.08,3,2,4,CEDRITOS,Entre 10 y 20 años,369000.0,1,34-M3406888,0,0,0,0,0,0,0,0,0,1,,USAQUEN
870000000,206.0,4,3,5,EL CONTADOR USAQUEN,Más de 20 años,645000.0,4,495-M3506684,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
5900000000,415.0,3,3,6,USAQUEN,Entre 10 y 20 años,2100000.0,4,346-M3627868,0,0,0,0,0,0,0,0,1,0,,USAQUEN
410000000,64.29,1,2,4,CEDRITOS,Entre 0 y 5 años,260000.0,1,2123-3824271,0,0,0,1,1,0,0,0,0,1,,USAQUEN
1900000000,199.0,3,4,6,SANTA BARBARA ORIENTAL USAQUEN,Entre 5 y 10 años,1050000.0,3,175-M4119906,0,0,0,0,0,0,1,0,0,1,,USAQUEN
750000000,102.0,2,3,6,SANTA BIBIANA USAQUEN,Entre 10 y 20 años,,2,2671-10735,0,1,0,0,0,0,0,0,0,0,0.0,USAQUEN
400000000,43.0,1,2,6,USAQUEN,Entre 10 y 20 años,265000.0,1,11813-M3939193,0,0,0,0,0,0,0,0,0,1,8.0,USAQUEN
740000000,145.0,3,3,6,USAQUEN,Más de 20 años,,3,12715-M3060825,0,0,0,1,1,0,0,0,1,1,,USAQUEN
320000000,63.0,2,2,4,CEDRITOS,Más de 20 años,,2,2529-M4180530,0,0,0,0,0,1,1,0,0,0,0.0,USAQUEN
1600000000,174.0,3,4,5,SANTA BARBARA OCCIDENTAL USAQUEN,Entre 5 y 10 años,1084000.0,2,5175-M4006717,0,0,0,0,0,0,1,0,0,1,,USAQUEN
2000000000,266.0,4,5,6,BOSQUE MEDINA USAQUEN,Entre 10 y 20 años,1580000.0,3,2671-M3365673,0,0,0,0,0,1,0,0,0,1,,USAQUEN
408000000,88.0,3,2,4,USAQUEN,Entre 10 y 20 años,260000.0,1,839-M4129888,0,0,0,1,0,0,0,0,0,1,,USAQUEN
422000000,60.0,2,2,6,USAQUEN,Entre 5 y 10 años,100000.0,1,11813-M4146194,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
260000000,39.0,1,1,3,USAQUEN,Entre 0 y 5 años,190000.0,2,11813-M3939092,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
220000000,142.0,3,2,2,USAQUEN,Entre 0 y 5 años,100000.0,0,11813-M3939736,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
230000000,56.0,1,1,4,CEDRITOS,Más de 20 años,225000.0,1,410-M3580972,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
2200000000,268.51,4,4,5,USAQUEN,Más de 20 años,1700000.0,2,10222-M3993892,0,0,0,1,0,0,0,0,0,0,0.0,USAQUEN
995000000,184.0,4,4,6,BELLA SUIZA USAQUEN,Más de 20 años,837000.0,3,11013-M4180631,0,0,0,1,0,0,0,0,1,0,1.0,USAQUEN
800000000,179.0,3,3,6,SAN PATRICIO USAQUEN,Más de 20 años,740000.0,3,175-M3601509,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
1350000000,170.0,3,2,6,USAQUEN,Entre 0 y 5 años,608600.0,1,34-61397,0,0,0,0,0,0,0,0,0,1,,USAQUEN
2100000000,268.0,3,4,6,MULTICENTRO USAQUEN,Entre 10 y 20 años,1555000.0,2,5175-3370,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
630000000,104.0,3,3,6,LOS CEDROS USAQUEN,Entre 5 y 10 años,568000.0,2,5175-3816,0,0,0,0,0,0,0,0,0,1,,USAQUEN
765000000,80.0,2,3,5,SANTA PAULA USAQUEN,Entre 10 y 20 años,,2,72-M3241986,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
480000000,100.0,1,3,6,SANTA BARBARA CENTRAL USAQUEN,Más de 20 años,170000.0,2,771-M3983063,0,0,0,0,0,0,0,0,1,0,1.0,USAQUEN
1700000000,220.0,3,4,6,BOSQUE MEDINA USAQUEN,Entre 10 y 20 años,1300000.0,3,5175-M4177888,0,0,0,0,0,0,1,0,1,0,1.0,USAQUEN
475000000,86.0,2,3,6,SANTA BARBARA CENTRAL USAQUEN,Más de 20 años,759000.0,2,703-M3866306,0,0,0,1,0,0,1,0,0,0,0.0,USAQUEN
1500000000,393.0,4,5,6,SAN PATRICIO USAQUEN,Más de 20 años,1900000.0,4,495-M4008187,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
1500000000,223.0,3,4,6,LA CAROLINA USAQUEN,Más de 20 años,1050000.0,2,5175-3349,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
980000000,128.0,3,4,5,BELLA SUIZA USAQUEN,Entre 0 y 5 años,798000.0,4,5175-M4110130,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
515000000,105.0,3,3,5,SANTA BARBARA CENTRAL USAQUEN,Más de 20 años,730000.0,1,72-M4030492,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
520000000,80.0,2,2,4,CEDRITOS,Entre 5 y 10 años,420000.0,2,871-M2794569,0,0,0,0,0,0,0,0,0,1,,USAQUEN
280000000,38.0,1,1,5,SANTA BARBARA OCCIDENTAL USAQUEN,Más de 20 años,182000.0,1,495-M3997544,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
2300000000,372.0,4,4,6,SANTA BIBIANA USAQUEN,Más de 20 años,950000000.0,4,5175-M4177948,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
450000000,100.0,4,4,4,CEDRITOS,Remodelado,,1,2648-935,0,0,0,0,0,0,0,0,0,1,,USAQUEN
280000000,57.0,1,2,4,BELLA SUIZA USAQUEN,Más de 20 años,300000.0,1,5175-M4076710,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
465000000,109.0,3,3,4,ALAMEDA 170 USAQUEN,Entre 10 y 20 años,370000.0,1,RV-M4025965,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
1600000000,349.86,3,4,6,SANTA PAULA USAQUEN,Entre 10 y 20 años,700000.0,2,815-M3696414,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
185000000,51.0,3,1,3,USAQUEN,Más de 20 años,55000.0,0,13793-M4059555,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
422000000,60.0,2,2,6,SANTA BARBARA CENTRAL USAQUEN,Entre 5 y 10 años,,1,495-M3639286,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
238000000,63.0,3,2,3,USAQUEN,Más de 20 años,220000.0,1,13793-M4059570,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
378300000,71.0,3,2,5,USAQUEN,Más de 20 años,361000.0,1,34-M4031594,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
595000000,82.0,3,3,6,USAQUEN,Entre 0 y 5 años,340000.0,1,11814-1141726,0,0,0,0,0,1,0,0,1,0,,USAQUEN
620000000,86.89,3,3,4,CEDRITOS,Entre 0 y 5 años,370000.0,2,12511-M4120165,0,0,0,0,0,0,0,0,0,1,,USAQUEN
1690000000,271.0,3,3,6,BOSQUE MEDINA USAQUEN,Más de 20 años,1450000.0,3,771-M3866916,0,0,0,0,0,0,0,0,0,1,,USAQUEN
516000000,122.0,3,3,4,LOS CEDROS USAQUEN,Más de 20 años,587000.0,1,495-M4055224,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
650000000,165.0,3,3,4,CEDRITOS,Más de 20 años,702000.0,2,10222-M3993787,0,0,0,0,0,0,0,0,0,1,,USAQUEN
1750000000,180.0,3,4,6,USAQUEN,Entre 0 y 5 años,998000.0,3,175-M3870853,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
360000000,85.0,3,2,4,CEDRITOS,Entre 10 y 20 años,626000.0,2,4303-860,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
630000000,90.0,2,2,5,SANTA BARBARA USAQUEN,Entre 10 y 20 años,580000.0,1,2361-M3595350,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
1800000000,256.32,4,5,6,SANTA BARBARA USAQUEN,Más de 20 años,1426000.0,4,93-M3798625,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
420000000,82.0,3,2,5,RECODO DEL COUNTRY USAQUEN,Más de 20 años,530000.0,2,771-M4135317,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
3100000000,298.0,4,5,6,USAQUEN,Entre 10 y 20 años,2563000.0,3,11813-M3939021,0,0,0,1,0,0,0,0,0,1,8.0,USAQUEN
630000000,140.0,2,2,5,USAQUEN,Más de 20 años,827000.0,1,11813-M3939974,0,0,0,0,0,0,0,0,0,1,8.0,USAQUEN
1000000000,230.0,4,5,5,USAQUEN,Más de 20 años,1020000.0,4,11813-M3939550,0,0,0,0,0,0,0,0,0,1,8.0,USAQUEN
360000000,88.0,3,3,4,USAQUEN,Más de 20 años,357000.0,1,11813-M3939962,0,0,0,0,0,0,0,0,0,1,8.0,USAQUEN
315000000,69.0,3,2,4,USAQUEN,Más de 20 años,311000.0,1,11813-M3938488,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
800000000,127.41,3,3,5,USAQUEN,Entre 10 y 20 años,,1,304-M3161753,0,0,0,0,0,0,0,0,0,1,,USAQUEN
1650000000,214.0,3,2,6,USAQUEN,Entre 0 y 5 años,1100000.0,1,11813-M3939270,1,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
451000000,86.0,3,2,5,USAQUEN,Más de 20 años,100000.0,2,11813-M4176145,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
390500000,59.0,1,1,6,USAQUEN,Entre 10 y 20 años,419000.0,2,11813-M4177623,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
485000000,92.0,4,2,5,USAQUEN,Más de 20 años,100000.0,1,11813-M4176140,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
290000000,60.0,3,2,4,USAQUEN,Más de 20 años,222000.0,2,11813-M3939376,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
406000000,82.0,3,2,5,USAQUEN,Más de 20 años,322300.0,1,11813-M4179235,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
290000000,80.0,3,2,4,USAQUEN,Más de 20 años,283000.0,2,11813-M3940070,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
650000000,124.0,3,3,6,USAQUEN,Entre 0 y 5 años,550000.0,2,11813-M3939823,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
