precio,area_m2,habitaciones,baños,estrato,barrio,antiguead,administracion,parqueadero,codigo,equipado,sauna,jacuzzi,calefaccion,porteria,vista_panoramica,vista_exterior,picina,terraza,balcon,area_terraza_balcon_m2,localidad
1350000000,140.0,3,2,6.0,LOS ROSALES,Más de 20 años,780000.0,2,17-M4130043,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
370000000,63.0,2,1,4.0,CHAPINERO ALTO,Entre 10 y 20 años,910000.0,1,2412-M3643965,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
2250000,250.0,5,5,5.0,CHAPINERO ROSALES CHICO,Más de 20 años,2014000.0,4,MC3635970,1,1,1,0,0,0,0,0,0,0,0.0,CHAPINERO
375000000,61.0,2,2,4.0,MARLY,Entre 0 y 5 años,,2,2328-M3263304,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
950000000,95.0,2,2,6.0,ROSALES,Entre 5 y 10 años,600000.0,2,851-M1978441,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
250000000,31.77,1,1,3.0,MARLY,Entre 0 y 5 años,268000.0,0,3460-M2731093,0,0,0,0,0,0,0,0,0,1,1.0,CHAPINERO
1100000000,138.2,2,3,4.0,QUINTA CAMACHO,Entre 10 y 20 años,680000.0,2,252-M3161209,0,0,0,0,0,0,0,0,1,0,25.0,CHAPINERO
1600000000,219.0,3,4,5.0,CHAPINERO,Entre 0 y 5 años,850000.0,3,2501-M3287285,0,1,0,0,0,1,0,0,1,0,15.0,CHAPINERO
500000000,60.0,1,2,3.0,CHAPINERO ALTO,Entre 0 y 5 años,,1,717-M4148702,0,0,0,0,0,1,0,0,0,1,3.0,CHAPINERO
335000000,59.0,2,1,4.0,CHAPINERO ALTO,Remodelado,325000.0,1,3312-M3102086,1,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
648000000,93.0,2,3,5.0,ROSALES EMAUS,Remodelado,790000.0,2,2412-M3979097,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
730000000,98.0,3,3,5.0,INGEMAR,Entre 0 y 5 años,420000.0,2,418-M2587105,0,0,0,0,0,1,0,0,0,1,5.0,CHAPINERO
1550000000,171.0,3,3,5.0,LOS ROSALES,Entre 5 y 10 años,1350000.0,3,2412-M2739658,0,0,0,0,0,0,0,0,1,0,200.0,CHAPINERO
410000000,57.0,1,2,4.0,MARIA CRISTINA,Entre 10 y 20 años,403000.0,2,418-M3214848,1,1,0,0,0,1,0,0,0,0,0.0,CHAPINERO
375000000,61.0,2,2,4.0,MARLY,Entre 0 y 5 años,,2,2328-M3263217,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
440000000,52.0,1,2,5.0,CHAPINERO,Entre 0 y 5 años,400000.0,1,2412-M3473256,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
395000000,51.0,1,2,4.0,CHAPINERO ROSALES,Entre 0 y 5 años,265000.0,1,2162-M3117843,0,0,0,0,0,1,0,0,0,1,2.6,CHAPINERO
340000000,47.0,1,1,6.0,CHAPINERO ALTO,Remodelado,250000.0,1,717-M2443812,0,0,0,0,0,0,0,0,1,0,5.0,CHAPINERO
1950000000,247.0,3,3,,ROSALES,Entre 0 y 5 años,,0,2489-M2782795,0,0,0,0,0,0,1,0,1,0,71.0,CHAPINERO
2800000000,350.0,3,5,6.0,ROSALES,Entre 5 y 10 años,1800000.0,3,2120-M3907239,1,0,0,0,0,1,0,0,0,1,18.0,CHAPINERO
175000000,31.0,1,1,4.0,CHAPINERO MARLY,Más de 20 años,30000.0,0,359-M3691577,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
271890000,49.0,1,2,4.0,JAVERIANA SUCRE,Más de 20 años,250000.0,0,2489-M3031152,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
750000000,97.0,2,2,6.0,LOS ROSALES,Entre 10 y 20 años,450000.0,2,3036-M2296124,1,0,1,0,0,0,0,0,0,1,97.0,CHAPINERO
400000000,88.0,2,2,4.0,CHAPINERO GALERIAS,Más de 20 años,60000.0,1,3774-M3917393,0,0,0,0,0,0,0,0,1,0,40.0,CHAPINERO
1850000000,176.0,3,4,5.0,EMAUS,Entre 10 y 20 años,1200000.0,3,2238-M3470322,0,0,0,0,0,0,0,0,1,0,71.0,CHAPINERO
2250000000,325.0,4,4,6.0,EMAUS,Más de 20 años,1218000.0,3,2412-M2455306,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
395000000,50.0,2,2,4.0,CHAPINERO,Entre 10 y 20 años,387000.0,1,754-M4127241,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
254000000,45.0,1,1,4.0,JAVERIANA SUCRE,Más de 20 años,,0,2489-M3147135,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
190000000,25.0,1,1,3.0,CHAPINERO,Entre 0 y 5 años,135000.0,1,15240-M4100448,1,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1600000000,230.12,3,4,6.0,ROSALES,Más de 20 años,1205000.0,3,11204-M3966588,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1450000000,193.0,3,3,4.0,CHAPINERO ALTO,Entre 5 y 10 años,1500000.0,3,2147-M3079322,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1400000000,201.0,3,3,6.0,ROSALES,Remodelado,,2,2162-M4044175,0,0,0,0,0,1,0,0,1,0,13.0,CHAPINERO
700000000,90.0,2,2,4.0,LA SALLE CHAPINERO ALTO,Entre 0 y 5 años,768000.0,2,2238-M3958545,0,0,0,0,0,0,1,0,0,1,8.0,CHAPINERO
420000000,90.0,3,2,4.0,JAVERIANA CATALUNA,Más de 20 años,,0,10967-M3468479,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
450000000,51.0,1,2,4.0,CHAPINERO ALTO,Entre 0 y 5 años,290000.0,1,800-M2889965,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
475000000,120.0,4,3,3.0,CHAPINERO,Entre 10 y 20 años,265000.0,0,15515-M4127450,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
335000000,55.0,1,1,4.0,LA SALLE,Entre 10 y 20 años,324000.0,1,13436-M3817315,0,0,0,1,1,0,0,0,0,1,3.0,CHAPINERO
260000000,54.0,2,2,4.0,SAN LUIS CHAPINERO,Más de 20 años,,1,MC4093778,0,0,0,0,1,0,0,0,0,1,3.0,CHAPINERO
2200000000,178.83,3,3,6.0,CHAPINERO,Entre 10 y 20 años,1300000.0,2,MC4169676,1,0,0,0,1,0,0,0,0,1,3.0,CHAPINERO
390000000,60.0,2,2,3.0,CHAPINERO,Entre 10 y 20 años,255000.0,1,MC3227822,0,0,0,0,1,0,0,0,0,1,3.0,CHAPINERO
380000000,95.0,2,1,4.0,CHAPINERO,Más de 20 años,,0,MC4131214,0,0,0,0,1,0,0,0,0,1,3.0,CHAPINERO
615000000,96.0,2,2,6.0,ROSALES,Más de 20 años,600000.0,2,44-M3093182,1,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
365000000,52.0,1,1,4.0,CHAPINERO ALTO,Entre 5 y 10 años,380000.0,1,418-M3880120,0,0,0,0,0,1,0,0,0,1,2.0,CHAPINERO
236600000,25.0,1,1,3.0,CHAPINERO CENTRAL,Entre 0 y 5 años,175000.0,0,2162-M3975267,0,0,0,0,0,1,1,0,0,1,1.0,CHAPINERO
1330000000,187.0,3,2,4.0,CHAPINERO,Entre 0 y 5 años,,3,3390-M2747929,0,0,0,0,0,1,0,1,0,0,0.0,CHAPINERO
2180000000,275.0,4,4,6.0,LOS ROSALES,Más de 20 años,1680000.0,2,10312-M3615922,0,0,0,0,0,1,0,0,1,0,10.41,CHAPINERO
350000000,76.25,2,1,3.0,JAVERIANA SUCRE,Más de 20 años,350000.0,1,990-M3272060,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1150000000,164.0,3,4,6.0,ROSALES BELLA VISTA,Más de 20 años,1081000.0,2,2592-M2594852,0,0,0,0,0,0,0,0,0,1,5.0,CHAPINERO
430000000,56.0,1,2,4.0,CHAPINERO ALTO,Entre 5 y 10 años,289000.0,1,3241-M3895115,0,0,0,0,0,0,1,0,0,1,4.0,CHAPINERO
350000000,60.0,2,2,4.0,CHAPINERO PARDO RUBIO,Remodelado,476000.0,1,11203-M3889531,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1000000000,114.5,2,3,6.0,LOS ROSALES,Más de 20 años,1060000.0,2,3390-M3828855,0,0,0,0,0,1,1,0,0,1,9.0,CHAPINERO
430000000,72.55,1,2,4.0,CHAPINERO,Entre 10 y 20 años,210000.0,0,164-M3922850,0,0,0,0,0,0,0,0,0,1,4.0,CHAPINERO
580000000,134.0,3,3,4.0,JAVERIANA SUCRE,Más de 20 años,390000.0,0,2377-M2566957,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
680000000,118.0,2,2,4.0,CHAPINERO,Entre 5 y 10 años,700000.0,2,3241-M2139908,0,0,0,0,0,0,0,0,1,0,14.0,CHAPINERO
482000000,76.0,2,2,3.0,CHAPINERO,Entre 0 y 5 años,425000.0,0,603-M3985187,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
690000000,85.0,2,2,5.0,NUEVA GRANADA CHAPINERO,Entre 10 y 20 años,390000.0,2,5521-525652,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
940000000,145.0,3,3,6.0,EL CASTILLO,Entre 10 y 20 años,780000.0,2,847-M3541829,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
940000000,145.0,3,3,6.0,EL CASTILLO,Entre 10 y 20 años,780000.0,2,847-M3541813,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
940000000,145.0,3,3,6.0,EL CASTILLO,Entre 10 y 20 años,780000.0,2,847-M3541890,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
940000000,145.0,3,3,6.0,EL CASTILLO,Entre 10 y 20 años,780000.0,2,847-M3541940,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
940000000,145.0,3,3,6.0,EL CASTILLO,Entre 10 y 20 años,780000.0,2,847-M3541833,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
940000000,145.0,3,3,6.0,EL CASTILLO,Entre 10 y 20 años,780000.0,2,847-M3541803,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
395000000,57.0,1,2,5.0,MARIA CRISTINA,Entre 10 y 20 años,403000.0,2,72-M3591028,0,0,0,1,0,1,1,1,0,0,0.0,CHAPINERO
750000000,70.0,1,2,4.0,CHAPINERO,Entre 0 y 5 años,435000.0,2,2996-M2855606,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
990000000,131.0,1,2,4.0,QUINTA CAMACHO,Entre 10 y 20 años,700000.0,2,847-M3602293,0,0,0,1,0,0,0,0,0,1,,CHAPINERO
930000000,143.0,3,3,6.0,ROSALES,Más de 20 años,974000.0,2,920-M3366520,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
220000000,26.0,1,1,3.0,CHAPINERO ALTO,Más de 20 años,210000.0,0,175-M4083122,0,0,0,0,0,0,0,0,1,0,1.0,CHAPINERO
620000000,77.0,1,2,6.0,LOS ROSALES,Entre 10 y 20 años,525000.0,1,2671-M4114971,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
373000000,43.0,2,1,4.0,MARIA CRISTINA,Entre 10 y 20 años,109000.0,1,34-M4017209,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
950000000,128.0,3,3,5.0,CHAPINERO ALTO,Más de 20 años,464000.0,1,920-M3492987,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
2000000000,207.0,3,3,6.0,ROSALES,Más de 20 años,1500000.0,2,920-42150605,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
650000000,95.05,2,2,6.0,ROSALES,Más de 20 años,430000.0,1,5413-3455179,0,0,0,1,1,0,0,0,0,1,,CHAPINERO
463000000,68.0,2,2,4.0,CHAPINERO ALTO,Entre 5 y 10 años,,1,4796-M3850874,0,1,0,1,0,0,0,0,0,1,,CHAPINERO
560000000,127.0,3,2,4.0,LA SALLE,Más de 20 años,360000.0,0,815-M4074770,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
450000000,68.0,2,2,3.0,CHAPINERO,Más de 20 años,370000.0,1,11229-M3795171,0,0,0,0,1,1,0,0,0,0,0.0,CHAPINERO
895000000,125.4,2,2,6.0,LOS ROSALES,Entre 10 y 20 años,1202000.0,2,2671-8898,0,0,0,0,0,0,1,0,0,1,,CHAPINERO
685000000,89.6,2,2,6.0,LOS ROSALES,Más de 20 años,707000.0,1,34-M2854989,0,0,0,0,0,0,0,0,1,0,,CHAPINERO
600000000,86.0,2,2,5.0,INGEMAR,Más de 20 años,569000.0,2,5175-M3788895,0,0,0,0,0,0,1,0,0,1,,CHAPINERO
850000000,120.0,3,3,6.0,LOS ROSALES,Más de 20 años,886000.0,2,34-M2845862,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
320000000,46.0,1,1,5.0,CHAPINERO ALTO,Entre 5 y 10 años,424000.0,1,847-M4156217,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
575000000,74.0,2,2,4.0,CHAPINERO ALTO,Entre 0 y 5 años,500000.0,1,920-M3921163,0,1,0,0,0,0,1,0,0,0,0.0,CHAPINERO
600000000,87.0,2,2,5.0,CHAPINERO ALTO,Entre 10 y 20 años,443600.0,2,617-M4072802,0,0,0,0,1,1,0,0,1,1,,CHAPINERO
450000000,91.0,3,2,4.0,BOSQUE CALDERON,Más de 20 años,299000.0,1,5175-M3756605,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
400000000,67.0,1,2,4.0,MARIA CRISTINA,Más de 20 años,459000.0,1,5175-M4050909,0,0,1,0,0,0,1,0,0,0,0.0,CHAPINERO
412000000,77.0,2,1,3.0,CHAPINERO,Más de 20 años,245000.0,1,991-1062,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
2390000000,262.0,3,4,6.0,EMAUS,Más de 20 años,1500000.0,3,698-M3783318,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
275000000,37.0,1,1,3.0,CHAPINERO CENTRAL,Entre 5 y 10 años,102700.0,1,953-M4045447,0,0,0,0,1,0,0,0,1,1,,CHAPINERO
860000000,135.0,3,3,6.0,LOS ROSALES,Más de 20 años,950000.0,2,2671-10873,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
240000000,46.38,1,1,3.0,CHAPINERO NORTE,Más de 20 años,227000.0,0,4278-M3642849,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
870000000,142.0,3,4,5.0,CHAPINERO ALTO,Más de 20 años,769000.0,2,2671-M3491329,0,0,0,1,0,0,1,0,0,1,,CHAPINERO
380000000,90.0,3,1,4.0,CHAPINERO ALTO,Más de 20 años,300000.0,0,175-M3878286,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1400000000,194.0,3,3,6.0,LOS ROSALES,Más de 20 años,903600.0,2,2671-11703,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1750000000,339.0,4,5,5.0,CHAPINERO ALTO,Entre 10 y 20 años,1540000.0,4,2671-7642,0,0,0,0,0,1,0,0,1,0,1.0,CHAPINERO
1400000000,171.0,3,3,6.0,ROSALES,Entre 10 y 20 años,1098000.0,3,2412-1809946,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
980000000,122.0,3,4,6.0,LOS ROSALES,Más de 20 años,1150000.0,2,13173-M3369548,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
395000000,57.0,1,2,5.0,CHAPINERO,Remodelado,403000.0,2,2648-M3333444,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
650000000,40.0,1,1,5.0,CHAPINERO ALTO,Entre 0 y 5 años,391000.0,1,34-M3151542,0,0,0,0,0,0,0,0,1,0,,CHAPINERO
420000000,85.0,2,3,4.0,CHAPINERO NORTE,Más de 20 años,470000.0,1,2765-M4001890,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
395000000,57.0,1,2,5.0,MARIA CRISTINA,Entre 10 y 20 años,403000.0,2,13793-M3648454,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
600000000,118.0,3,2,4.0,CHAPINERO,Remodelado,530000.0,1,223-5547,1,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
711000000,100.0,2,2,4.0,CHAPINERO ALTO,Entre 10 y 20 años,445000.0,2,4796-M3339429,0,0,0,1,0,0,1,0,0,1,,CHAPINERO
1050000000,138.0,3,3,4.0,CHAPINERO ALTO EMAUS,Entre 10 y 20 años,1000000.0,2,2412-M4179925,0,0,0,0,0,0,1,0,0,1,,CHAPINERO
400000000,79.0,3,2,3.0,LOCALIDAD DE CHAPINERO,Más de 20 años,380000.0,1,11813-M3939476,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
999900000,115.0,2,2,6.0,LOS ROSALES,Más de 20 años,,2,9947-M4077134,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
595000000,73.62,2,2,4.0,CHAPINERO ALTO,Entre 0 y 5 años,470000.0,1,5340-M3792838,0,0,0,0,1,0,0,0,1,0,,CHAPINERO
450000000,64.0,1,2,4.0,CHAPINERO,Entre 5 y 10 años,599000.0,1,13793-M4120790,0,0,0,0,1,0,0,0,1,0,,CHAPINERO
380000000,78.0,2,2,3.0,CHAPINERO,Entre 10 y 20 años,,0,2648-390,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
305900000,37.5,1,1,4.0,CHAPINERO CENTRAL,Entre 0 y 5 años,257900.0,0,93-2539,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
220000000,24.0,1,1,4.0,SAN LUIS CHAPINERO CHAPINERO,Entre 0 y 5 años,230000.0,1,MC4132596,1,0,0,0,0,0,0,0,0,1,,CHAPINERO
270000000,63.0,3,2,3.0,CHAPINERO CENTRAL,Más de 20 años,,0,2259-3095999,0,0,0,0,0,0,0,0,1,0,,CHAPINERO
395000000,57.0,1,2,5.0,MARIA CRISTINA,Entre 10 y 20 años,403000.0,2,13436-M3809338,0,0,0,0,0,1,0,0,0,1,5.0,CHAPINERO
245000000,30.5,1,1,4.0,CHAPINERO ALTO CHICO,Entre 0 y 5 años,165500.0,0,MC4128799,0,0,0,0,0,1,0,0,0,1,5.0,CHAPINERO
450000000,51.0,1,2,4.0,CHAPINERO ALTO,Entre 0 y 5 años,220000.0,1,3241-M2377462,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
560000000,61.0,1,2,6.0,ROSALES,Entre 5 y 10 años,620000.0,2,851-M2273996,0,0,0,0,0,0,0,0,1,0,12.0,CHAPINERO
330000000,54.0,1,2,3.0,CHAPINERO CENTRAL,Más de 20 años,225000.0,1,22-M4163696,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
455000000,63.48,2,2,3.0,CHAPINERO CENTRAL,Entre 0 y 5 años,343150.0,1,359-M2303414,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1200000000,165.0,3,3,6.0,ROSALES,Remodelado,480000.0,2,3241-M2601149,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
320000000,41.0,1,2,3.0,CHAPINERO CENTRAL,Entre 0 y 5 años,240841.0,1,359-M3053239,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1300000000,164.0,3,3,6.0,LOS ROSALES RESERVADO,Más de 20 años,1140000.0,2,11203-M3314065,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
483000000,73.0,2,2,4.0,CHAPINERO,Entre 0 y 5 años,688000.0,1,12359-M3776327,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
2800000000,318.0,3,4,5.0,ROSALES BELLA VISTA,Entre 5 y 10 años,1850000.0,4,2238-M2869054,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
260000000,45.0,2,1,4.0,CHAPINERO CENTRAL,Entre 10 y 20 años,351000.0,1,4186-M4132698,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
1086000000,181.0,2,2,4.0,QUINTA CAMACHO,Entre 10 y 20 años,226000.0,1,2412-M3424434,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
700000000,146.0,3,2,4.0,CATALUNA,Entre 5 y 10 años,384000.0,1,223-M2453560,0,0,0,0,0,1,1,0,1,0,61.0,CHAPINERO
560000000,120.0,5,2,4.0,CHAPINERO ALTO,Más de 20 años,500000.0,1,3553-M4113961,0,0,0,0,0,0,1,0,1,0,10.0,CHAPINERO
565000000,105.0,2,2,4.0,CHAPINERO ALTO,Entre 5 y 10 años,495000.0,2,3774-M3378605,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
330000000,52.0,2,2,4.0,CHAPINERO ALTO,Entre 5 y 10 años,288000.0,1,800-M3978050,0,1,0,0,0,0,0,0,0,0,0.0,CHAPINERO
575000000,85.0,2,2,5.0,EMAUS ROSALES,Más de 20 años,420000.0,2,2412-M3427099,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
950000000,128.0,3,3,4.0,QUINTA CAMACHO CHAPINERO,Más de 20 años,542000.0,1,4083-M4133317,0,0,0,0,0,0,0,0,0,1,2.0,CHAPINERO
820000000,122.0,1,2,6.0,ROSALES ALTO,Remodelado,550000.0,2,2699-M2432428,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
259000000,29.74,1,1,4.0,MARIA CRISTINA,Entre 0 y 5 años,219900.0,0,13674-M3151177,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
430000000,72.0,1,2,4.0,CHAPINERO JAVERIANA,Más de 20 años,250000.0,0,3241-M4151801,0,0,0,0,0,0,1,0,1,0,10.0,CHAPINERO
390000000,53.0,1,1,4.0,CHAPINERO ALTO,Entre 5 y 10 años,275000.0,1,836-M3540756,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
280000000,38.0,1,1,3.0,CHAPINERO NORTE,Entre 0 y 5 años,175000.0,1,2699-M2470549,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
260000000,45.0,2,1,4.0,CHAPINERO CENTRAL,Entre 10 y 20 años,351000.0,1,4186-M3807297,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
330000000,54.0,1,2,3.0,CHAPINERO ALTO EMAUS,Más de 20 años,225000.0,1,22-M4174041,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
795000000,106.0,2,2,6.0,ROSALES,Remodelado,897000.0,2,2996-M3218356,0,0,0,0,0,0,1,0,0,1,3.0,CHAPINERO
750000000,97.0,2,2,6.0,LOS CERROS,Remodelado,435000.0,2,800-M2962911,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
243000000,32.4,1,1,3.0,CHAPINERO CENTRAL,Entre 10 y 20 años,210000.0,0,252-M4061154,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
570000000,102.0,2,2,4.0,CHAPINERO ALTO,Entre 10 y 20 años,485000.0,2,44-M3424682,0,0,1,0,0,1,1,0,0,0,0.0,CHAPINERO
360000000,56.0,1,2,5.0,PARDO RUBIO,Entre 0 y 5 años,420000.0,1,717-M2526097,0,0,0,0,0,0,0,0,1,0,8.0,CHAPINERO
320000000,48.0,1,1,4.0,CHAPINERO ALTO,Entre 10 y 20 años,328500.0,1,800-M3917414,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
310000000,38.49,1,1,4.0,CHAPINERO,Entre 5 y 10 años,,1,3241-M2591890,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
480000000,70.0,2,2,4.0,CHAPINERO ALTO,Más de 20 años,350000.0,1,223-M4162438,1,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
330000000,54.0,2,1,3.0,CHAPINERO ANDALUCIA,Entre 0 y 5 años,320000.0,1,14255-M3469830,0,0,0,0,0,0,0,0,0,1,2.0,CHAPINERO
290000000,38.0,1,1,4.0,CHAPINERO,Entre 0 y 5 años,,1,603-M2551021,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
850000000,120.0,2,3,5.0,ZONA G,Entre 5 y 10 años,850000.0,2,2501-M3882206,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
749000000,108.0,2,3,4.0,CHAPINERO,Entre 10 y 20 años,515000.0,2,989-M3211673,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
487000000,53.0,1,1,4.0,QUINTA CAMACHO CHAPINERO,Entre 0 y 5 años,320000.0,1,MC3692980,0,0,0,0,0,0,0,0,0,1,,CHAPINERO
560000000,70.0,1,2,6.0,ROSALES,Entre 5 y 10 años,755000.0,1,851-M3081884,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
410000000,59.0,1,2,5.0,MARIA CRISTINA,Entre 10 y 20 años,403000.0,2,12036-M3006696,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
599000000,82.0,2,2,4.0,BOSQUE CALDERON,Más de 20 años,413000.0,2,418-M4031947,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
620000000,76.7,1,2,6.0,LOS ROSALES,Entre 10 y 20 años,579000.0,1,3390-M4030985,0,0,0,0,0,1,1,0,0,1,4.14,CHAPINERO
380000000,50.0,2,1,4.0,CHAPINERO ALTO EMAUS,Entre 10 y 20 años,397000.0,1,898-M3356667,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
310000000,41.0,1,2,3.0,CHAPINERO CENTRAL,Entre 0 y 5 años,260000.0,1,359-M2727965,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
2000000000,260.0,3,4,6.0,ROSALES BELLA VISTA,Entre 10 y 20 años,2400000.0,3,2238-M2504999,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
380000000,25.0,1,2,4.0,CHAPINERO ALTO,Entre 0 y 5 años,400000.0,1,359-M3996371,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
310000000,39.0,1,1,3.0,CHAPINERO,Entre 0 y 5 años,225000.0,0,2489-M3154761,1,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
395000000,57.0,1,2,4.0,CITRUS MARIA CRISTINA CHAPINERO,Entre 10 y 20 años,403000.0,2,874-M3068983,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
245000000,34.0,1,1,4.0,PARDO RUBIO,Entre 5 y 10 años,260000.0,1,418-M3217672,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
348000000,66.0,2,2,4.0,CHAPINERO,Más de 20 años,370000.0,1,15193-M4005961,1,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
290000000,47.0,1,1,4.0,CHAPINERO JAVERIANA,Entre 5 y 10 años,345000.0,1,770-M4062292,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1595000000,182.0,2,4,6.0,ROSALES,Entre 5 y 10 años,1250000.0,2,3774-M3067370,0,0,0,0,0,1,0,0,1,0,40.0,CHAPINERO
530000000,84.0,1,2,4.0,EMAUS,Más de 20 años,420000.0,1,717-M2663180,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
355000000,57.0,1,2,4.0,LOS ROSALES,Entre 10 y 20 años,396000.0,2,800-M3449901,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
265000000,29.74,1,1,4.0,LA SALLE CHAPINERO ALTO,Entre 0 y 5 años,268000.0,0,3553-M3998016,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
395000000,57.0,1,2,5.0,CHAPINERO,Remodelado,403000.0,1,800-M3727283,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
