precio,area_m2,habitaciones,baños,estrato,barrio,antiguead,administracion,parqueadero,piso,codigo,equipado,sauna,jacuzzi,calefaccion,porteria,vista_panoramica,vista_exterior,picina,terraza,balcon,area_terraza_balcon_m2,descripcion,link,query,date
820000000,107.0,3,2,4,CENTRO INTERNACIONAL PANORAMA,Entre 10 y 20 años,650000.0,2.0,6,770-M2602456,0,0,1,0,0,1,0,0,0,1,10.0,"HERMOSO Apartamento con impecable distribución, piso 6 exterior, 107 metros, 3 alcobas, estudio, sala comedor, estudio, balcón, cocina abierta, con linda vista al occcidente y todo el sol de la tarde, VIDRIOS TERMOACUSTICOS, 2 garajes independientes y deposito, ubicado en uno de los mejores y mas completos edificios del centro Internacional, con GIMNASIO, SALONES DE NEGOCIOS, GUARDERIA INFANTIL, TERRRAZA COMUNAL BBQ, zona mixta de comercio en el primer nivel, rodeado de restaurantes, servicios bancarios, comercio, zonas verdes, excelentes vias de acceso y transporte público, CERCA A TODO, AEROPUERTO INTERNACIONAL, CENTRO DE BOGOTA, UNIVERSIDADES, ZONA INDUSTRIAL COMERCIO, ZONA HOTELERA. Contactar a DIEGO GOMEZ",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-3-habitaciones-2-banos-2-garajes/770-M2602456,centro-internacional,Sun Apr  2 16:53:21 2023
470000000,66.0,1,1,4,Centro Internacional,Entre 10 y 20 años,280000.0,1.0,,14380-M4170832,0,0,0,1,0,1,0,0,0,0,,"VENTA Apartestudio duplex conjunto ALTAVISTA, primer nivel sala comedor, baño social, zona de lavandería independiente, cocina integral con barra americana, pisos en madera segundo nivel alcoba amplia, baño y vestier, el edificio cuenta con BBQ, 2 canchas de squash, gimnasio, 3 salones sociales, espacio de juegos, parqueadero de visitantes y minimarket. Ubicado en el sector de Centro Internacional, cercano al Centro Comercial San Matín, colegio Maria Auxiliadora, zona financiera, zona de restaurantes y estación de trasmilenio Calle 26.Facilidad de acceso a transporte público. Vías de acceso Cra. 13, Cra. 7 y Cll. 32. contacto y cita previa Robert Esparza Jacqueline Martín 1.Contáctenos también por WhatsApp, 2. Cita previa, 3. WWW.INMOBILIARIACARLOSDURAN.CO, 4. Instagram inmobiliaria carlosduran",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-1-habitaciones-1-banos-1-garajes/14380-M4170832,centro-internacional,Sun Apr  2 16:53:31 2023
450000000,53.17,1,2,4,Centro Internacional,Entre 0 y 5 años,190000.0,1.0,9,9914-2825897,0,0,0,0,1,0,0,0,1,0,,"282MS5897 Hermoso Apartamento para ser usado por primer vez, Sector exclusivo de Bogotá, excelente vista e iluminación. parqueadero y deposito, servicio de Caldera según consumo, espacio abierto muy amplio el cual puede ser usado como sala-comedor y habitación,balcón con vista a los cerros orientales,vestier y baño principal con divisiones en vidrio templado.Cerca a zonas de interés.Vías de acceso. Arriendo: se entrega con mueble multimedia giratorio entre sala comedor y alcoba.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/9914-2825897,centro-internacional,Sun Apr  2 16:53:39 2023
1250000000,200.0,2,2,4,CENTRO INTERNACIONAL,Entre 5 y 10 años,727900.0,2.0,6,800-M2643816,0,0,0,0,1,0,0,0,1,0,,"Se vende o se arrienda hermoso apartamento, en muy buenas condiciones , tiene 2 habitaciones, 2 baños, estudio, cocina, comedor, esta ubicado en un excelente punto de la ciudad, con una vista increíble. 200 m2",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-diego-2-habitaciones-2-banos-2-garajes/800-M2643816,centro-internacional,Sun Apr  2 16:53:46 2023
580000000,65.67,2,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,,1.0,5,11295-M2869484,0,0,0,0,1,0,0,0,1,0,,"Apartamento amplio bien iluminado en un quinceavo piso , en el centro comercial Bacatá uno de los edificios más altos de Bogotá.Cuenta con cocina, sala, comedor, dos habitaciones, dos baños, balcón, excelentes acabados. Parqueadero 427 cubierto y un depósito.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-centro-internacional-2-habitaciones-2-banos-1-garajes/11295-M2869484,centro-internacional,Sun Apr  2 16:53:54 2023
240000000,23.55,1,1,3,CENTRO INTERNACIONAL,Entre 5 y 10 años,,,2,800-M3664983,1,0,0,0,0,0,1,0,0,0,,"Torre Barcelona: Unidad privada individualizada. Piso 12. Vista Exterior. área construida 23.55 mts2, área privada 20,62 mts2, 1 habitación , cocineta y baño. con excelentes zonas comunes valor 240 millones 08-09-2022",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-nieves-1-habitaciones-1-banos/800-M3664983,centro-internacional,Sun Apr  2 16:54:07 2023
450000000,45.0,1,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,330000.0,1.0,1,4186-M4047471,0,1,0,0,0,1,0,1,0,1,1.0,"Lindo apartamento de 45m, ubicado en pleno corazón de Bogotá y en uno de los mayores sectores de desarrollo y valorización de la ciudad. Cuenta con vista a los cerros y a los edificios del centro internacional, 1 habitación, 2 baños, excelente iluminación natural. El edificio tiene gimnasio, piscina y cancha de squash y se encuentra cerca a medios de transporte, restaurantes, museos, y teatros, lo que hace de este apartamento un lugar ideal para que vivir.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-1-habitaciones-2-banos-1-garajes/4186-M4047471,centro-internacional,Sun Apr  2 16:54:18 2023
380000000,62.0,1,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,320000.0,,3,4186-M4134127,0,0,0,0,0,1,1,0,0,0,,"Lindo apartamento de 62 metros, ubicado en el exclusivo sector de Centro Internacional, cuenta con 1 habitación, 2 baños, zona de lavandería, amplios espacios y excelente iluminación. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-1-habitaciones-2-banos/4186-M4134127,centro-internacional,Sun Apr  2 16:54:26 2023
720000000,98.0,3,2,4,CENTRO INTERNACIONAL BAVARIA,Remodelado,520000.0,2.0,3,2627-M3644419,0,0,0,0,0,1,1,0,0,0,,"HERMOSO APARTAMENTO TOTALMENTE REMODELADO HACE 2 AÑOS, ACABAOS MODERNOS, TERCER PISO CON ASCENSOR, EXTERIOR, MUY ILUMINADO, 2 GARAJES, A 1 CUADRA DE TRANSMILENIO, ESTACIONES CALLE 26 Y CALLE 34. CONJUNTO CON 2 GIMNASIOS, CALDERA, 2 SALONES SOCIALES, ZONA VERDE PRIVADA. OPCION DE VENTA AMOBLADO. 780 MILLONES.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-3-habitaciones-2-banos-2-garajes/2627-M3644419,centro-internacional,Sun Apr  2 16:54:34 2023
300000000,30.65,1,1,4,centro internacional,Entre 0 y 5 años,288800.0,,2,411-M3728283,0,0,0,0,0,0,1,0,0,0,,"Apartaestudio en piso 12 exterior, muy iluminado, tipo loft, para estrenar, excelentes acabados, linda vista, tiene cocina abierta amplia, estufa eléctrica, con buenas zonas de almacenamiento ,los muebles de la cocina son de cierre lento, baño amplio, pisos en madera laminada, carpintería de techo a piso, closet, amplias ventanas. Tiene deposito, no tiene parqueadero propio. El edificio tiene excelente ubicación, torre de 20 pisos, 176 aptos. CCTV, vigilancia 24 horas, cuenta con dos ascensores y 22 parqueaderos de visitantes, terraza con BBQ, coworking, área lounge, teatrino, gimnasio dotado, lavandería comunal, zona de mascotas, bicicleteros. Código 59-542",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-armenia-1-habitaciones-1-banos/411-M3728283,centro-internacional,Sun Apr  2 16:54:46 2023
405000000,49.0,1,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,187000.0,1.0,8,4186-M4134230,0,0,0,0,0,1,0,0,0,1,1.0,"Hermoso apartamento de 49 metros, cuenta con 1 habitación, 2 baños, zona de lavandería, balcón, 1 garaje independiente, amplios espacios y excelente iluminación. el edificio cuenta con terraza, salón comunal, gimnasio y lavandería comunal. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-1-habitaciones-2-banos-1-garajes/4186-M4134230,centro-internacional,Sun Apr  2 16:55:04 2023
740000000,91.32,2,3,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,350000.0,2.0,9,4186-M4134586,0,0,0,0,0,1,1,0,0,1,1.0,"Hermoso apartamento de 91.32 metros, cuenta con 2 habitaciones, 2 baños, zona de lavandería, balcón, 1 garaje independiente, amplios espacios y excelente iluminación. el edificio cuenta con terraza, salón comunal, gimnasio y lavandería comunal. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-2-habitaciones-3-banos-2-garajes/4186-M4134586,centro-internacional,Sun Apr  2 16:55:13 2023
450000000,45.0,1,2,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,330000.0,1.0,1,4186-M4134342,0,1,0,0,0,1,0,1,0,1,1.0,"Lindo apartamento de 45m, ubicado en pleno corazón de Bogotá y en uno de los mayores sectores de desarrollo y valorización de la ciudad. Cuenta con vista a los cerros y a los edificios del centro internacional, 1 habitación, 2 baños, excelente iluminación natural. El edificio tiene gimnasio, piscina y cancha de squash y se encuentra cerca a medios de transporte, restaurantes, museos, y teatros, lo que hace de este apartamento un lugar ideal para que vivir.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-1-habitaciones-2-banos-1-garajes/4186-M4134342,centro-internacional,Sun Apr  2 16:55:23 2023
740000000,91.32,2,3,4,CENTRO INTERNACIONAL,Entre 0 y 5 años,350000.0,2.0,9,4186-M3924720,0,0,0,0,0,1,1,0,0,1,1.0,"Hermoso apartamento de 91.32 metros, cuenta con 2 habitaciones, 2 baños, zona de lavandería, balcón, 1 garaje independiente, amplios espacios y excelente iluminación. el edificio cuenta con terraza, salón comunal, gimnasio y lavandería comunal. El lugar perfecto para vivir, si estas interesado contáctanos!.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-san-martin-2-habitaciones-3-banos-2-garajes/4186-M3924720,centro-internacional,Sun Apr  2 16:55:31 2023
600000000,92.0,2,2,4,CENTRO INTERNACIONAL BAVARIA,Entre 5 y 10 años,622000.0,1.0,2,2259-M4116754,0,1,0,0,0,0,0,0,0,1,2.0,"Apartamento en Centro Internacional, El edificio cuenta con zona de lavandería comunal, lavadoras y secadoras en el 3er piso, gimnasio, jacuzzi, sauna en el piso 15. jardín infantil en el 1er. piso. cuenta con caldera. Habitación principal con baño, closet y balcón , alcoba auxiliar con closet, baño completo, sala comedor amplia, cocina moderna con muebles en la parte alta y baja, horno microondas, área de lavandería amplia.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-2-habitaciones-2-banos-1-garajes/2259-M4116754,centro-internacional,Sun Apr  2 16:55:38 2023
620000000,82.0,3,2,4,Centro Internacional,Entre 10 y 20 años,350000.0,1.0,8,12947-M4047793,0,0,0,1,1,1,0,0,0,1,,"Código 620TR6838 Venta hermoso apartamento con magnífica vista a al nororiente de la ciudad, magníficos acabados, excelente estado, ubicado en uno de los mejores edificios residenciales del Centro Internacional. Localizado en el piso 18, consta de tres habitacines con maravillosa vista a exterior, clósets empotrados, habitación principal cuenta con baño privado y walk-in clóset; hall de alcobas, baño social con ducha, amplia y agradable sala comedor con chimenea a gas, estudio con mueble en madera, amplio balcón con maravillosa vista al norte de la ciudad, cocina integral abierta y zona de lavandería independiente. Apartamento en excelente estado de conservación, pisos en madera laminada, duchas con división en vidrio templado, chimenea nueva, parqueadero privado. Inmejorable y exclusiva ubicación Altavista Torres de apartamentos el cual cuenta con Vigilancia y portería 247, CCTV, tres ascensores, gimnasio dotado, dos canchas de squash, terraza comunal, salones socia",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-samper-3-habitaciones-2-banos-1-garajes/12947-M4047793,centro-internacional,Sun Apr  2 16:55:46 2023
