precio,area_m2,habitaciones,baños,estrato,barrio,antiguead,administracion,parqueadero,piso,codigo,equipado,sauna,jacuzzi,calefaccion,porteria,vista_panoramica,vista_exterior,picina,terraza,balcon,area_terraza_balcon_m2,descripcion,link,query,date
620000000,76.0,1,2,6,Los Rosales,Entre 10 y 20 años,499000.0,1.0,,5175-M3972008,0,0,0,0,0,0,1,0,0,1,,"Lindo apartamento de 76 Mts2, una alcoba, dos baños, balcón, sala, comedor, cocina integral, depósito, un parqueadero, vista exterior e iluminación natural. El edificio cuenta con seguridad privada, ascensor, parqueadero de visitantes, planta eléctrica, caldera, zona de lavandería, salón comunal.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-acacias-1-habitaciones-2-banos-1-garajes/5175-M3972008,chapinero,Mon Apr  3 07:33:45 2023
270000000,42.12,1,1,4,Galerias,Más de 20 años,,,,2363-M4130942,0,0,0,0,0,0,0,0,0,0,,"Hermosisimo Aparta estudio venta galerias, muy bien ubicado entre cl 53 y 57, Cr 15 y 21, en magnifico sector residencial, muy central y de facil acceso, rodeado de parques, cerca al centro comercial Galerias, Universidades y colegios, en edificio con vigilancia 24 horas, ascensor, aparta estudio en 5 piso, exterior, muy iluminado y con vista a los cerros orientales, excelente distribucion en sala comedor, cocina integral electrica trifasica con ventilacion natural, zona de lavanderia independiente, 1baño y 1 habitacion con closet, GRAN OPORTUNIDAD.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-banco-central-1-habitaciones-1-banos/2363-M4130942,chapinero,Mon Apr  3 07:33:53 2023
290000000,38.5,1,1,3,Chapinero Norte,Entre 0 y 5 años,,,6,2412-M3979591,0,0,0,0,0,0,0,0,0,0,,"Area 38,50 mts Apartaestudio acogedor, muy iluminado, sexto piso exterior, vista hacia la septima, con balcón, espacio abierto en un solo ambiente que se puede adecuar segun las necesidades del cliente, un baño, cocina, ideal para estudiantes o una persona interesada en vivir en el sector, tiene un bicicletero exclusivo del apartamento, no tiene parqueadero, El edificio esta super ubicado en el centro de chapinero y cuenta con zona de lavandería, gimnasio, zona de estudios, sala de reuniones, salón comunal, terraza totalmente dotada con bbq y mirador, apts - c- dos",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chapinero-central-1-habitaciones-1-banos/2412-M3979591,chapinero,Mon Apr  3 07:33:57 2023
395000000,57.0,1,2,5,Chapinero Alto,Entre 10 y 20 años,403000.0,2.0,,4796-M3647620,0,1,0,1,0,0,1,0,0,0,,"Bonito apartamento remodelado, en el octavo piso, exterior con ascensor, muy iluminado, una habitación, dos baños, dos parqueaderos cubiertos, sala comedor, cocina integral abierta, depósito. Conjunto cerrado con parqueadero de visitantes, ascensor, planta eléctrica, zonas verdes, zonas húmedas, cancha de squash, gimnasio. Para mayor información comunicarse con Andrés Nieto, al celular tres veinte ocho sesenta y dos sesenta y siete ochenta y siete.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-maria-cristina-1-habitaciones-2-banos-2-garajes/4796-M3647620,chapinero,Mon Apr  3 07:34:04 2023
541090000,67.0,2,2,4,Quinta Camacho,Entre 0 y 5 años,346632.0,,0,384-4158,0,0,0,0,0,0,0,0,0,0,,Codigo 4158. Life 72 es un proyecto mixto. de vivienda. y comercio (oficinas y 1 local comercial) ubicado en el corazón financiero de la ciudad de Bogotá. Hall de acceso. (2) habitaciones. cada una con baño privado y principal con vestier. sala comedor con balcón. cocina tipo americana abierta con zona de lavandería independiente. (1) parqueadero. Ventanas de piso a techo con aislamiento acústico. Zonas comunes con sala de estar. bbq. teppanyaki. piscina. salón infantil. salón multimedia y gimn,https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-quinta-camacho-2-habitaciones-2-banos/384-4158,chapinero,Mon Apr  3 07:34:07 2023
1341000000,174.0,3,3,6,Rosales,Entre 10 y 20 años,1000000.0,3.0,,4796-M3484803,0,0,0,1,0,0,1,0,0,1,,"Excelente apartamento muy iluminado , ubicado en Rosales piso exterior con ascensor , tres habitaciones ,tres baños ,tres parqueaderos independientes cubiertos depósito, chimenea , balcón , cocina integral mixta tipo americano, cbs ,pisos en madera .Edificio con parqueadero para visitantes. Para mayor información comunicarse con Marcela Bautista al celular tres veintiuno dos diez noventa y seis noventa.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-emaus-3-habitaciones-3-banos-3-garajes/4796-M3484803,chapinero,Mon Apr  3 07:34:14 2023
390000000,64.0,2,2,4,Chapinero alto,Entre 0 y 5 años,195000.0,1.0,4,3241-M2584060,0,0,0,0,0,0,1,0,0,1,4.0,"Espectacular apartamento con linda vista a los cerros, hermosos acabados y muy bien iluminado. Sala comedor con chimenea, cocina abierta, pisos laminados, mueble biblioteca, depósito, balcón exterior.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-ingemar-2-habitaciones-2-banos-1-garajes/3241-M2584060,chapinero,Mon Apr  3 07:34:20 2023
350000000,94.36,2,2,4,CHAPINERO MARLY,Más de 20 años,,,2,252-M3229889,0,0,0,0,0,0,0,0,0,0,,"APARTAMENTO CON EXCELENTE UBIACION EN EL SECTOR DE CHAPINERO. CERCA A VIAS PRINCIAPLES, FACILIDAD DE TRASNPORTE, SUPERMECADOS CERCANOS, UNIVERSIDADES Y ZONA COMERCIAL. AREA DE 94.30 M2 LA CUAL PERMITE TENER UNA GRAN COMODIDAD DE ESPACIO.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-marly-2-habitaciones-2-banos/252-M3229889,chapinero,Mon Apr  3 07:34:25 2023
300000000,32.0,1,1,6,LAS ACACIAS,Más de 20 años,200000.0,1.0,2,3553-M3763626,1,0,0,0,0,0,1,0,0,0,,"Código 15616-AS1 AR te trae este acogedor y moderno apartamento, amoblado, de 32 m2, primero, se encuentra situado en el barrio El Rosales, Chapinero, sector de gran valorización; segundo, es ideal para una persona, ejecutivo, separado o estudiante; que busca espacios modernos, con vista, e iluminados; lo más importante, está ubicado en el piso 2; con vista exterior, y con excelentes acabados. Consta de sala, comedor, 1 habitación, 1 baño; 1 garaje independiente, 1 depósito; además, cocina, zona de lavandería. De los servicios públicos te contamos que cuenta con gas natural, agua, electricidad y alcantarillado y calentador a gas. Por otro lado, es un edificio residencial de 8 pisos con 36 apartamentos, con excelente vía; tiene vigilancia 24 horas; cuenta con ascensores, 3 parqueaderos privados y 3 garajes de visitantes; el edificio va a contar con planta de suplencia de áreas comunes y parcial del apartamento.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-acacias-1-habitaciones-1-banos-1-garajes/3553-M3763626,chapinero,Mon Apr  3 07:34:31 2023
226000000,33.0,1,1,6,LAS ACACIAS,Más de 20 años,200000.0,1.0,2,3553-M3763626,1,0,0,0,0,0,1,0,0,0,,"Código 15616-AS1 AR te trae este acogedor y moderno apartamento, amoblado, de 32 m2, primero, se encuentra situado en el barrio El Rosales, Chapinero, sector de gran valorización; segundo, es ideal para una persona, ejecutivo, separado o estudiante; que busca espacios modernos, con vista, e iluminados; lo más importante, está ubicado en el piso 2; con vista exterior, y con excelentes acabados. Consta de sala, comedor, 1 habitación, 1 baño; 1 garaje independiente, 1 depósito; además, cocina, zona de lavandería. De los servicios públicos te contamos que cuenta con gas natural, agua, electricidad y alcantarillado y calentador a gas. Por otro lado, es un edificio residencial de 8 pisos con 36 apartamentos, con excelente vía; tiene vigilancia 24 horas; cuenta con ascensores, 3 parqueaderos privados y 3 garajes de visitantes; el edificio va a contar con planta de suplencia de áreas comunes y parcial del apartamento.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-pardo-rubio-1-habitaciones-1-banos-1-garajes/3312-M4139309,chapinero,Mon Apr  3 07:34:31 2023
510000000,70.0,2,2,4,Pardo Rubio,Entre 5 y 10 años,,2.0,,10366-M4055380,0,0,0,0,0,0,0,0,0,1,,"Apartamento de 70 mts, dos habitaciones todas con closet, la principal con baño privado, baño auxiliar, sala comedor con balcon, cocina integral, zona de lavanderia, dos parqueaderos y depositos. El Conjunto consta de recepcion y vigilancia privada.-9607",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-pardo-rubio-2-habitaciones-2-banos-2-garajes/10366-M4055380,chapinero,Mon Apr  3 07:34:36 2023
900000000,119.0,3,2,6,Rosales,Más de 20 años,,2.0,1,9947-M4130373,0,0,0,0,0,0,0,0,0,1,,"Vendo lindo apartamento remodelado en Rosales,  piso 3 exterior, muy iluminado, cuenta con  tres habitaciones, principal con baño y walking closet, las otras dos habitaciones comparten baño, cocina abierta,  estudio,  zona de ropas, dos garajes y depósito,  el edificio tiene dos ascensores y bahía de parqueo para visitantes. Ubicado en un sector lindo y tranquilo,  cerca del Parque Gustavo Uribe y la Quebrada la Vieja en donde puedes hacer caminatas ecológicas. Se encuentra en una zona privilegiada cerca de la Zona G,  restaurantes y supermercado.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-acacias-3-habitaciones-2-banos-2-garajes/9947-M4130373,chapinero,Mon Apr  3 07:34:39 2023
900000000,119.0,3,2,6,Rosales,Más de 20 años,,2.0,1,9947-M4130341,0,0,0,0,0,0,0,0,0,1,,"Vendo lindo apartamento remodelado en Rosales,  piso 3 exterior, muy iluminado, cuenta con  tres habitaciones, principal con baño y walking closet, las otras dos habitaciones comparten baño, cocina abierta,  estudio,  zona de ropas, dos garajes y depósito,  el edificio tiene dos ascensores y bahía de parqueo para visitantes. Ubicado en un sector lindo y tranquilo,  cerca del Parque Gustavo Uribe y la Quebrada la Vieja en donde puedes hacer caminatas ecológicas. Se encuentra en una zona privilegiada cerca de la Zona G,  restaurantes y supermercado.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-acacias-3-habitaciones-2-banos-2-garajes/9947-M4130341,chapinero,Mon Apr  3 07:34:43 2023
831000000,120.0,2,2,5,Rosales,Entre 10 y 20 años,525000.0,1.0,,4796-3554,0,0,0,1,0,0,1,0,0,0,,"Excelente apartamento amplios espacios ,muy iluminado , quinto piso vista exterior con ascensor, dos habitaciones, dos baños, un parqueadero independiente cubiertos, comedor independiente , deposito ,estudio , cocina integral , pisos en madera, cuarto de ropas . El edificio tiene salón social, parqueadero de visitantes . Para mayor información comunicarse con Jaqueline Ortega la celular tres diecisiete seis treinta y siete ochenta y cuatro cero cuatro.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-acacias-2-habitaciones-2-banos-1-garajes/4796-3554,chapinero,Mon Apr  3 07:34:50 2023
